809.882812, 528.881226, 4.150612, 235.479523, 0.000000, 10486016, -1
365.888306, 541.004700, 4.078582, 106.421265, 0.000000, 9175296, -1
823.033508, 552.351807, 4.036258, 170.679596, 0.000000, 8454400, -1
823.033508, 552.351807, 4.036258, 127.165756, 0.000000, 8454400, -1
788.265747, 552.987549, 3.901510, 89.409821, 0.000000, 5964032, -1
885.650635, 555.685120, 4.290370, 150.358398, 0.000000, 12845312, -1
554.147705, 580.825317, 4.065458, 10.163086, 0.000000, 8978688, -1
123.177910, 593.339844, 3.874279, 290.175598, 0.000000, 5505280, -1
123.177910, 593.339844, 3.874279, 31.850891, 0.000000, 5505280, -1
1094.668579, 618.771362, 4.164553, 89.994965, 0.000000, 10682624, -1
932.701477, 658.031433, 4.785124, 160.341919, 0.000000, 4063744, -1
1087.498657, 657.554688, 3.768328, 240.776428, 0.000000, 3473664, -1
643.761719, 663.570740, 3.770597, 186.178558, 0.000000, 3539200, -1
424.833588, 664.518799, 4.453941, 278.437927, 0.000000, 15532288, -1
129.570526, 670.085876, 4.548444, 175.077850, 0.000000, 393728, -1
129.759354, 676.582458, 4.441173, 183.941956, 0.000000, 15335680, -1
1426.790894, 684.045288, 3.816358, 182.375504, 0.000000, 4391168, -1
375.001953, 685.153931, 4.216508, 99.512390, 0.000000, 11600128, -1
375.001953, 685.153931, 4.216508, 27.382690, 0.000000, 11600128, -1
902.898804, 690.783936, 3.929153, 286.021454, 0.000000, 6488320, -1
902.898804, 690.783936, 3.929153, 109.118118, 0.000000, 6488320, -1
406.885376, 692.299377, 4.508693, 105.544144, 0.000000, 16449792, -1
135.230820, 693.956238, 4.034949, 174.948700, 0.000000, 8388864, -1
135.230820, 693.956238, 4.034949, 123.116455, 0.000000, 8388864, -1
1080.180054, 698.711792, 4.008934, 78.374268, 0.000000, 7930112, -1
843.806030, 700.794067, 4.572855, 224.726959, 0.000000, 721408, -1
887.140808, 706.374634, 3.730373, 285.740417, 0.000000, 2752768, -1
1332.584351, 711.911987, 4.214488, 283.177185, 0.000000, 11534592, -1
1332.584351, 711.911987, 4.214488, 95.049164, 0.000000, 11534592, -1
1047.682983, 714.597107, 4.340284, 42.505219, 0.000000, 13697280, -1
823.396362, 715.692261, 4.137887, 44.680817, 0.000000, 10223872, -1
655.115173, 730.186951, 4.452557, 177.196014, 0.000000, 15532288, -1
655.115173, 730.186951, 4.452557, 31.211914, 0.000000, 15532288, -1
803.759521, 729.335876, 4.724759, 207.120316, 0.000000, 3146240, -1
1331.359985, 731.348022, 3.807538, 255.523132, 0.000000, 4194560, -1
61.149258, 734.058960, 3.777074, 200.203491, 0.000000, 3604736, -1
59.765987, 738.933838, 4.060120, 192.154694, 0.000000, 8847616, -1
284.242859, 749.404785, 6.600231, 279.080200, 0.000000, 10552064, -1
1346.330566, 748.824036, 3.852604, 340.256653, 0.000000, 5046528, -1
56.052769, 752.350464, 4.141368, 193.849014, 0.000000, 10289408, -1
1317.348633, 754.031982, 4.413085, 16.676361, 0.000000, 14876928, -1
1324.142578, 755.396179, 4.092656, 256.908875, 0.000000, 9437440, -1
1194.805420, 758.794373, 4.240323, 312.276306, 0.000000, 11993344, -1
5.635421, 762.264954, 4.345225, 335.571411, 0.000000, 13762816, -1
5.635421, 762.264954, 4.345225, 281.511871, 0.000000, 13762816, -1
642.300903, 765.650391, 4.400430, 291.364594, 0.000000, 14680320, -1
642.300903, 765.650391, 4.400430, 102.265717, 0.000000, 14680320, -1
838.423828, 767.615051, 3.927333, 263.279175, 0.000000, 6488320, -1
635.191895, 770.931152, 4.410842, 223.018341, 0.000000, 14876928, -1
237.292404, 772.072083, 3.635744, 121.998566, 0.000000, 852224, -1
641.292542, 778.479492, 4.231218, 285.759094, 0.000000, 11862272, -1
641.292542, 778.479492, 4.231218, 102.641479, 0.000000, 11862272, -1
614.989136, 788.335266, 3.602518, 227.930527, 0.000000, 196864, -1
614.989136, 788.335266, 3.602518, 52.004120, 0.000000, 196864, -1
239.093384, 789.953857, 3.717979, 216.546631, 0.000000, 2490624, -1
826.539062, 792.667358, 3.629648, 345.033813, 0.000000, 786688, -1
826.539062, 792.667358, 3.629648, 63.408325, 0.000000, 786688, -1
826.539062, 792.667358, 3.629648, 21.752747, 0.000000, 786688, -1
1000.148987, 793.618469, 4.158935, 176.975998, 0.000000, 10617088, -1
1000.148987, 793.618469, 4.158935, 64.688812, 0.000000, 10617088, -1
612.908081, 802.151306, 3.994913, 228.069702, 0.000000, 7667968, -1
612.908081, 802.151306, 3.994913, 51.782806, 0.000000, 7667968, -1
314.405273, 816.895508, 4.218635, 279.029938, 0.000000, 11665664, -1
679.797241, 819.551819, 4.180604, 178.428741, 0.000000, 11010304, -1
251.373215, 828.917480, 4.453239, 285.157684, 0.000000, 15532288, -1
649.010742, 836.306763, 4.637372, 359.965485, 0.000000, 1769984, -1
649.010742, 836.306763, 4.637372, 292.839539, 0.000000, 1769984, -1
649.010742, 836.306763, 4.637372, 96.050049, 0.000000, 1769984, -1
94.828812, 843.654297, 3.739569, 256.002045, 0.000000, 2883840, -1
94.828812, 843.654297, 3.739569, 71.384033, 0.000000, 2883840, -1
630.755005, 844.695312, 4.069271, 230.734268, 0.000000, 9044224, -1
333.917969, 845.556702, 4.016033, 150.608917, 0.000000, 8061184, -1
183.285828, 846.874878, 3.915892, 279.298889, 0.000000, 6226176, -1
1227.296021, 849.134155, 4.337712, 84.724182, 0.000000, 13631744, -1
682.158752, 849.618652, 3.715978, 278.221130, 0.000000, 2425088, -1
1188.286011, 857.527344, 4.083586, 181.333527, 0.000000, 9306368, -1
191.812302, 859.836975, 3.994712, 3.297760, 0.000000, 7667968, -1
682.657410, 861.298767, 4.135204, 98.604736, 0.000000, 10158336, -1
339.832275, 865.715088, 4.325509, 180.472931, 0.000000, 13435136, -1
680.246033, 867.288940, 4.478017, 183.134323, 0.000000, 15925504, -1
68.069016, 869.999878, 3.677105, 45.588074, 0.000000, 1704192, -1
629.480164, 869.512939, 4.348205, 231.725204, 0.000000, 13828352, -1
946.452576, 871.133240, 4.319564, 240.503937, 0.000000, 13369600, -1
946.452576, 871.133240, 4.319564, 102.424683, 0.000000, 13369600, -1
54.610474, 875.032410, 4.058176, 117.331528, 0.000000, 8847616, -1
601.093567, 879.660950, 3.735804, 54.485718, 0.000000, 2818304, -1
688.019104, 881.597351, 4.141847, 289.886993, 0.000000, 10289408, -1
1233.852905, 883.555847, 4.211308, 250.801483, 0.000000, 11534592, -1
1233.852905, 883.555847, 4.211308, 136.455978, 0.000000, 11534592, -1
650.367493, 885.877258, 4.292191, 285.589783, 0.000000, 12910848, -1
650.367493, 885.877258, 4.292191, 99.337341, 0.000000, 12910848, -1
685.560364, 886.891846, 4.147768, 293.779663, 0.000000, 10420480, -1
309.908417, 889.112000, 3.774130, 275.984528, 0.000000, 3604736, -1
599.027771, 892.903381, 3.689911, 230.487701, 0.000000, 1966336, -1
599.027771, 892.903381, 3.689911, 56.808472, 0.000000, 1966336, -1
627.176575, 894.453613, 4.133709, 232.360168, 0.000000, 10158336, -1
821.829285, 896.278992, 3.773272, 26.845734, 0.000000, 3539200, -1
683.734314, 898.588318, 4.606626, 107.992325, 0.000000, 1311232, -1
1145.753906, 898.412048, 4.230463, 330.398315, 0.000000, 11862272, -1
650.943970, 898.529846, 4.475383, 286.541992, 0.000000, 15925504, -1
827.228088, 899.734070, 4.316106, 28.437988, 0.000000, 13304064, -1
625.309021, 901.294434, 3.632652, 230.072342, 0.000000, 786688, -1
625.309021, 901.294434, 3.632652, 60.472656, 0.000000, 786688, -1
645.759399, 903.755615, 4.446137, 280.607910, 0.000000, 15401216, -1
645.759399, 903.755615, 4.446137, 101.208099, 0.000000, 15401216, -1
426.886017, 905.194519, 4.366172, 0.151855, 0.000000, 14090496, -1
200.717026, 908.144592, 3.936503, 284.008667, 0.000000, 6619392, -1
651.913391, 911.192322, 4.152792, 1.211731, 0.000000, 10486016, -1
651.913391, 911.192322, 4.152792, 93.286957, 0.000000, 10486016, -1
953.830322, 913.741150, 3.932833, 129.617599, 0.000000, 6553856, -1
680.119385, 916.262817, 4.301096, 173.140778, 0.000000, 13041920, -1
627.619080, 918.074341, 4.420625, 232.594742, 0.000000, 15008000, -1
693.739441, 918.963318, 3.793150, 351.272949, 0.000000, 3932416, -1
143.942459, 924.252563, 3.918508, 59.493225, 0.000000, 6291712, -1
632.505066, 925.341187, 4.461679, 96.177429, 0.000000, 15663360, -1
457.431244, 926.496094, 4.221933, 172.995941, 0.000000, 11665664, -1
593.511292, 929.661072, 3.653424, 62.815521, 0.000000, 1245440, -1
778.637634, 929.913147, 4.160001, 238.982315, 0.000000, 10617088, -1
1161.248169, 934.075684, 4.165258, 11.891724, 0.000000, 10682624, -1
686.033569, 935.282104, 4.692770, 279.369232, 0.000000, 2621952, -1
686.033569, 935.282104, 4.692770, 101.021667, 0.000000, 2621952, -1
284.069763, 938.427002, 4.076223, 93.383942, 0.000000, 9175296, -1
622.957397, 937.879639, 3.684344, 228.857178, 0.000000, 1835264, -1
633.305969, 938.943420, 4.347919, 292.574524, 0.000000, 13828352, -1
633.305969, 938.943420, 4.347919, 88.592224, 0.000000, 13828352, -1
608.178040, 941.839050, 3.864957, 237.330353, 0.000000, 5308672, -1
608.178040, 941.839050, 3.864957, 58.689301, 0.000000, 5308672, -1
755.925354, 941.762390, 3.903973, 259.054291, 0.000000, 6029568, -1
685.029724, 947.800781, 4.100525, 276.753662, 0.000000, 9568512, -1
685.029724, 947.800781, 4.100525, 101.280945, 0.000000, 9568512, -1
652.747986, 948.484375, 4.328796, 97.579010, 0.000000, 13500672, -1
794.866150, 949.282715, 3.812319, 63.104462, 0.000000, 4325632, -1
622.060791, 950.032043, 3.907025, 230.221008, 0.000000, 6095104, -1
631.682983, 950.154785, 4.250091, 92.118774, 0.000000, 12189952, -1
654.193542, 954.521057, 3.850285, 279.121857, 0.000000, 5046528, -1
624.725647, 955.149414, 4.498651, 230.979095, 0.000000, 16253184, -1
640.404419, 957.221008, 4.001363, 283.410706, 0.000000, 7799040, -1
685.540466, 959.248474, 4.028239, 100.128876, 0.000000, 8323328, -1
652.269470, 960.157898, 4.069792, 278.678070, 0.000000, 9044224, -1
621.257385, 961.953613, 3.752158, 231.014755, 0.000000, 3145984, -1
621.257385, 961.953613, 3.752158, 62.760742, 0.000000, 3145984, -1
630.599792, 962.105347, 4.187409, 295.485168, 0.000000, 11075840, -1
